ProviderID,Source,Location,Contact Number,Type,Latitude,Longitude,CMS Rating,Availability,Cost
837,Supplier Directory,"VISIONWORKS INC, 681 MALL RING CIR, HENDERSON, NV",7024334727,Optician,36.06766,-115.04574,5,12,200
838,Supplier Directory,"ASPIRE PRODUCTS, LLC, 101 VFW RD, CEDAR POINT, NC",80058672201,Medical Supply Company Other,34.6984,-77.06881,5,12,400
839,Supplier Directory,"CONROY EYE CARE, PA, 217 3RD STREET NW, ORTONVILLE, MN",3208392608,Optometrist,45.30712,-96.44617,4,12,800
840,Supplier Directory,"WAL-MART STORES EAST LP, 300 WALMART DR, EBENSBURG, PA",8144710579,Pharmacy|Optician,40.47323,-78.74859,2,12,600
841,Supplier Directory,"ALBEMARLE ORTHOTICS & PROSTHETICS, INC, 106 MEDICAL DR, ELIZABETH CITY, NC",2523383002,MSC With Orthotic Personnel|MSC With Prosthetic Personnel|MSC With Orthotic-Prosthetic|Orthotic Personnel|Prosthetic Personnel,36.32366,-76.21992,5,12,800
842,Supplier Directory,"OHIO CVS STORES LLC, 1112 PEARL ROAD, BRUNSWICK, OH",3302251555,Pharmacy,41.24502,-81.84138,5,12,400
843,Supplier Directory,"WAL-MART STORES EAST LP, 10250 S MAIN ST, ARCHDALE, NC",3368046051,Pharmacy,35.89902,-79.94562,5,12,200
844,Supplier Directory,"OHIO CVS STORES LLC, 126 N MAIN ST, BLUFFTON, OH",4193585946,Pharmacy,40.89434,-83.89045,5,12,400
845,Supplier Directory,"WALGREEN CO, 2679 N ATLANTIC AVE, DAYTONA BEACH, FL",3866722008,Pharmacy,29.26387,-81.02657,3,12,200
846,Supplier Directory,"WALGREEN CO, 2219 E SAUNDERS ST, LAREDO, TX",9567297494,Pharmacy,27.53045,-99.4737,5,12,1000
847,Supplier Directory,"HOLIDAY CVS LLC, 5400 4TH ST N, ST PETERSBURG, FL",7275252184,Pharmacy,27.82137,-82.63878,5,12,400
848,Supplier Directory,"KROGER TEXAS L P, 19300 W LAKE HOUSTON PKWY, HUMBLE, TX",2818124499,Pharmacy,30.00729,-95.1683,5,12,200
849,Supplier Directory,"WISCONSIN VISION INC, N85 W16033 APPLETON AVE, MENOMONEE FALLS, WI",2622511900,Optometrist|Optician,43.17024,-88.10834,5,12,200
850,Supplier Directory,"VIRGINIA CVS PHARMACY LLC, 100 DUNLOP CIRCLE DR, COLONIAL HEIGHTS, VA",8045268002,Pharmacy,37.26617,-77.40009,5,12,1000
851,Supplier Directory,"WALGREEN CO, 933 BLACKBURN AVE, ASHLAND, KY",6063240372,Pharmacy,38.46611,-82.65931,3,12,1000
852,Supplier Directory,"IRB MEDICAL EQUIPMENT LLC, 1375 N MAIN ST, LAPEER, MI",8108826032,Medical Supply Company Other|MSC With Respiratory Therapist,43.06114,-83.3191,5,12,200
853,Supplier Directory,"AURORA PHARMACY INC, 313 S MAIN ST, CEDAR GROVE, WI",9206686286,Pharmacy,43.56742,-87.82027,5,12,400
854,Supplier Directory,"HOLIDAY CVS LLC, 901 N WOODLAND BLVD, DELAND, FL",3867345822,Pharmacy,29.04279,-81.30383,5,12,1000
855,Supplier Directory,"GRADY D. GAFFORD MD PC, 15 MEADE ST, WELLSBORO, PA",5707242131,Optician,41.74336,-77.29981,3,12,800
856,Supplier Directory,"VISIONWORKS INC, 215 ADAMS DR, WEATHERFORD, TX",8175940530,Optician,32.732377,-97.78813003,5,12,800
857,Supplier Directory,"AIRWAYS MEDICAL LLC, 1112 S ROGERS ST, CLARKSVILLE, AR",4797059401,MSC With Respiratory Therapist,35.45866,-93.46146,5,12,800
858,Supplier Directory,"LINCARE INC, 149 JERRY WEST HWY, LOGAN, WV",3047522800,Medical Supply Company Other,37.84995,-82.02243,5,12,800
859,Supplier Directory,"SMITHS FOOD & DRUG CENTERS INC, 1000 RIO RANCHO SEDR, RIO RANCHO, NM",5058921866,Pharmacy|Grocery Store,35.24307,-106.65534,5,12,600
860,Supplier Directory,"SAFEWAY INC, 80 NE CEDAR ST, MADRAS, OR",5413250466,Pharmacy|Grocery Store,44.64327,-121.12406,2,12,1000
861,Supplier Directory,"COOK WHOLESALE CO INC, 162 HIGHWAY 13 S, MORTON, MS",6017326334,Medical Supply Company Other,32.34675,-89.67107,4,12,400
862,Supplier Directory,"FOUNDERS HEALTHCARE, LLC, 60 GATEWAY CIR, BERTHOUD, CO",9705436048,Medical Supply Company Other|MSC With Respiratory Therapist,40.336329,-104.986103,3,12,600
863,Supplier Directory,"SAFEWAY INC, 1596 STATE HIGHWAY 99, GRIDLEY, CA",5308467360,Pharmacy|Grocery Store,39.36129,-121.688,5,12,1000
864,Supplier Directory,"UNITED SUPERMARKETS LLC, 1420 N HOBART ST, PAMPA, TX",8066657642,Pharmacy|Grocery Store,35.55053,-100.97181,2,12,800
865,Supplier Directory,"WALMART INC, 1919 DAVIS ST, SAN LEANDRO, CA",5105699000,Pharmacy|Optician,37.71801,-122.18055,5,12,200
866,Supplier Directory,"NORTH CAROLINA CVS PHARMACY LLC, 13461 NC HIGHWAY 50, SURF CITY, NC",9103290484,Pharmacy,34.49435,-77.50024,5,12,1000
867,Supplier Directory,"BREVARD PROSTHETICS & ORTHOTICS INC., 3040 N WICKHAM RD, MELBOURNE, FL",3217337778,Orthotic Personnel|Prosthetic Personnel,28.08618,-80.61669,5,12,600
868,Supplier Directory,"NORDIN EYE CENTER PSC, 120 AMANDA AVE 100, SALYERSVILLE, KY",6063492020,Optometrist,37.73199,-83.06382,5,12,1000
869,Supplier Directory,"ROUNDYS SUPERMARKETS INC, 2820S GREEN BAY RD, MOUNT PLEASANT, WI",2625541116,Pharmacy,42.7004,-87.85345,5,12,600
870,Supplier Directory,"ALLMOND & WHIPPLE INC, 1704 MEADOWS LN, VIDALIA, GA",9125374147,Orthotic Personnel|Pharmacy,32.2053,-82.39303,2,12,1000
871,Supplier Directory,"A-1 MASTECTOMY CARE, INC, 16608 SADDLE CLUB RD, WESTON, FL",9545150740,MSC With Prosthetic Personnel,26.11642,-80.3761,5,12,800
872,Supplier Directory,"BINSON'S MEDICAL EQUIPMENT, INC., G-4433 MILLER RD, FLINT, MI",8107333360,Medical Supply Company Other|Certified Other|Pharmacy,42.9891,-83.65944,4,12,800
873,Supplier Directory,"WALGREEN CO, 1800 SAN MARCO RD, MARCO ISLAND, FL",2393945303,Pharmacy,25.93499,-81.69753,4,12,200
874,Supplier Directory,"EYE CLINIC OF FARIBAULT, PA, 1575 20TH ST NW, FARIBAULT, MN",5073329900,Optometrist,44.31113,-93.29137,4,12,1000
875,Supplier Directory,"WAL-MART STORES EAST LP, 5625 S NC HWY 41, WALLACE, NC",9102853411,Pharmacy,34.76272,-77.93582,4,12,600
876,Supplier Directory,"GUNDERSEN CLINIC LTD, 505 KING ST, LA CROSSE, WI",6087824448,Pharmacy,43.81011,-91.25007,5,12,400
877,Supplier Directory,"GIANT OF MARYLAND LLC, 7944 HONEYGO BLVD, BALTIMORE, MD",4109317533,Pharmacy|Grocery Store,39.37669,-76.4604,5,12,600
878,Supplier Directory,"COBORNS INC, 161 GLENN ST, FOLEY, MN",8883168625,Pharmacy|Grocery Store,45.66259,-93.91919,4,12,1000
879,Supplier Directory,"BREWER DRUGS INC, 124 N WASHINGTON ST, EAST PRAIRIE, MO",5736493923,Certified Other|Pharmacy,36.77989,-89.38632,3,12,800
880,Supplier Directory,"WAL-MART STORES TEXAS, LLC, 1620 E MAIN ST, MADISONVILLE, TX",9363482659,Pharmacy,30.95878,-95.89446,2,12,600
881,Supplier Directory,"WAL-MART STORES EAST LP, 631 RT 9 SOUTH, LITTLE EGG HARBOR, NJ",6092966430,Pharmacy|Optician,39.6226,-74.32233,5,12,600
882,Supplier Directory,"WALMART INC, 1860 E MAIN ST, OTHELLO, WA",5094889324,Pharmacy|Optician,46.82618,-119.14011,1,12,200
883,Supplier Directory,"NEW JERSEY CVS PHARMACY LLC, 2506 DELAWARE AVE, NORTH WILDWOOD, NJ",6097295300,Pharmacy,38.99682,-74.81281,5,12,400
884,Supplier Directory,"BAY STREET OPTICAL INC, 13830 US HIGHWAY 1, SEBASTIAN, FL",7725896222,Optician,27.84537,-80.48819,4,12,400
885,Supplier Directory,"ROCKY MOUNTAIN RESPIRATORY RESOURCE, 11050 SPOTSWOOD TER, PEYTON, CO",7192009697,Medical Supply Company Other,38.93405,-104.62055,5,12,1000
886,Supplier Directory,"PENNSYLVANIA CVS PHARMACY LLC, 815 N FRONT ST, PHILIPSBURG, PA",8143422646,Pharmacy,40.90256,-78.2292,5,12,400
887,Supplier Directory,"WALGREEN CO, CARR. PR-3, KM 36.4, LIQUILLO, PR",7878893107,Pharmacy,18.37512,-65.71689,1,12,400
888,Supplier Directory,"SAFEWAY INC, 246 W MONROE ST, BURNS, OR",5415738586,Pharmacy|Grocery Store,43.58615,-119.05708,4,12,200
889,Supplier Directory,"RONETCO SUPERMARKETS INC, 1 WIEBEL PLZ, SUSSEX, NJ",9738751000,Pharmacy|Grocery Store,41.203996,-74.60446797,3,12,200
890,Supplier Directory,"TOPS MARKETS, LLC, 6914 ERIE RD, DERBY, NY",7169474067,Pharmacy|Grocery Store,42.69775,-78.98787,5,12,1000
891,Supplier Directory,"REGIONAL HOME CARE INC., 472 ALFRED ST, BIDDEFORD, ME",2074949010,MSC With Respiratory Therapist,43.47986653,-70.48850642,5,12,400
892,Supplier Directory,"G & G MEDICAL INC, 27 N HARRISON ST, CORTEZ, CO",9705657699,Medical Supply Company Other,37.34926,-108.57879,5,12,200
893,Supplier Directory,"BELLEVUE HEALTHCARE II INC, 217 E ALDER ST, WALLA WALLA, WA",5095931495,Medical Supply Company Other|MSC With Respiratory Therapist,46.067454,-118.335489,5,12,400
894,Supplier Directory,"WALGREEN CO, 172 E MCARTHUR DR, BETHALTO, IL",6182580822,Pharmacy,38.90192,-90.06221,5,12,200
895,Supplier Directory,"WALGREEN CO, 2 W MAIN ST, CLAXTON, GA",9127390406,Pharmacy,32.16187,-81.92033,3,12,1000
896,Supplier Directory,"OSCEOLA VISION CENTER PC, 816 ALBIA RD., OTTUMWA, IA",6416829816,Optometrist,41.00837,-92.43357,5,12,1000
897,Supplier Directory,"UES OPTICAL INC, 6003 BIG TREE RD, LAKEVILLE, NY",5853462400,Optician,42.83085,-77.69323,5,12,1000
898,Supplier Directory,"MILLINGTON PHARMACY LLC, 8542 STATE RD, MILLINGTON, MI",9898712820,Pharmacy,43.27986,-83.52988,5,12,1000
899,Supplier Directory,"COMPRESSION MANAGEMENT SERVICES INC, 2727 BEALE AVE, ALTOONA, PA",8149449644,Medical Supply Company Other,40.5012,-78.4125,5,12,800
900,Supplier Directory,"TEXOMA MEDICAL SERVICES INC., 3120 HAYES AVE, CLINTON, OK",5803234625,Medical Supply Company Other,35.51249,-98.99454,4,12,800
901,Supplier Directory,"WALGREEN CO, 201 W BROADWAY, FULTON, NY",3155982380,Pharmacy,43.31559,-76.41963,3,12,400
902,Supplier Directory,"RILEY WHITE INC, 153 NW PARK SQ, RUSSELLVILLE, KY",2707267626,Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|Orthotic Personnel|Pharmacy,36.84591,-86.888,3,12,600
903,Supplier Directory,"MAPLE LEAF MEDICAL SERVICES, LLC, 127 S STATE ST, GENESEO, IL",3099441190,Medical Supply Company Other|MSC With Respiratory Therapist,41.4527,-90.15584,5,12,400
904,Supplier Directory,"LINCARE INC, 485 NE SKIPANON DR, WARRENTON, OR",5038613303,Medical Supply Company Other,46.17078,-123.91872,5,12,800
905,Supplier Directory,"NORTH CAROLINA CVS PHARMACY LLC, 309 E CENTER ST, LEXINGTON, NC",3362492901,Pharmacy,35.82013,-80.249,5,12,1000
906,Supplier Directory,"STAR DISCOUNT PHARMACY INC, 8020 HIGHWAY 72 W, MADISON, AL",2567210739,Pharmacy,34.75379398,-86.75096801,3,12,600
907,Supplier Directory,"ABILENE ARTIFICIAL LIMB CO LLP, 1202 HICKORY ST, ABILENE, TX",3256768527,Prosthetic Personnel,32.46336,-99.7355,5,12,600
908,Supplier Directory,"WAL-MART STORES EAST LP, 6065 JONESBORO RD, MORROW, GA",7709680660,Pharmacy|Optician,33.59104,-84.33743,5,12,800
909,Supplier Directory,"CVS PHARMACY INC, 3650 RIVER POINT PKWY, SHERIDAN, CO",3039746662,Pharmacy,39.65012,-105.00918,5,12,200
910,Supplier Directory,"WAL-MART STORES EAST LP, 3265 MANHATTAN BLVD, HARVEY, LA",5043665711,Pharmacy,29.86191,-90.04699,5,12,600
911,Supplier Directory,"WIGGINS DRUGS LIMITED, 255 W GL SMITH ST, MORGANTOWN, KY",2705266980,Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|Pharmacy,37.22642,-86.68559,2,12,200
912,Supplier Directory,"LAKESIDE OPTICAL DISPENSARY INC, 1020 W IVY AVE, MOSES LAKE, WA",5097653497,Optician,47.12287,-119.28916,1,12,400
913,Supplier Directory,"PHARMA340 LLC, 1321 W MAIN ST, LAKE CITY, IA",7124647281,Pharmacy,42.26712,-94.74743,3,12,200
914,Supplier Directory,"INGLES MARKETS INC, 4920 BILL GARDNER PKWY, LOCUST GROVE, GA",6785838094,Pharmacy|Grocery Store,33.35336,-84.11463,5,12,200
915,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 45 PLAZA DR, ANNA, IL",6188334521,Pharmacy|Grocery Store,37.46255,-89.22958,1,12,600
916,Supplier Directory,"SOUTHEASTERN MEDICAL SUPPLY LLC, 411 RICHMOND RD, MANCHESTER, KY",6063911388,MSC With Respiratory Therapist,37.16038633,-83.76590926,4,12,800
917,Supplier Directory,"RESPIRATORY ASSOCIATES, INC., 1330 SUMMITT, JASPER, AL",2053841991,Medical Supply Company Other|MSC With Respiratory Therapist,33.84066,-87.24926,3,12,600
918,Supplier Directory,"ROCKLAND PHARMACY INC, 524 TYHEE AVE, AMERICAN FALLS, ID",2082262411,Pharmacy,42.78346,-112.85253,5,12,200
919,Supplier Directory,"JARVIS VISION CENTER, PLLC, 1806 N 4TH ST, MURRAY, KY",2707591429,Optometrist,36.63843,-88.30791,3,12,600
920,Supplier Directory,"GEILER AND GEILER PLLC, 1000 WILLOW CREEK RD, PRESCOTT, AZ",9284452060,Optometrist,34.56028823,-112.483004,4,12,800
921,Supplier Directory,"VISIONWORKS INC, 18500 VETERANS BLVD, PORT CHARLOTTE, FL",9417439499,Optician,27.01307,-82.14608,4,12,600
922,Supplier Directory,"KIOWA COUNTY PHARMACY LLC, 112 S MAIN ST, GREENSBURG, KS",6207233112,Pharmacy,37.60606,-99.30156,3,12,800
923,Supplier Directory,"OXYCARE PLUS, INC., 1001 ROSE DR, NORTHPORT, AL",2053300052,Medical Supply Company Other|MSC With Respiratory Therapist,33.23123,-87.56862,4,12,600
924,Supplier Directory,"WALGREEN CO, 2575 MAIN ST, CROSS PLAINS, WI",6087984003,Pharmacy,43.111,-89.64426,3,12,800
925,Supplier Directory,"WESTERN CAROLINA EYE ASSOCIATES, PA, 610 STATE FARM RD, BOONE, NC",8282640042,Optometrist,36.20538828,-81.66105152,3,12,1000
926,Supplier Directory,"KIM'S FASHION EYEWEAR LLC, 502 WEST MAIN STREET, STERLING, CO",9705227819,Optician,40.62541,-103.21933,1,12,200
927,Supplier Directory,"HANKINSON DRUG INC, 323 S MAIN AVE, HANKINSON, ND",7012427414,Pharmacy,46.06998,-96.90195,1,12,600
928,Supplier Directory,"DRS PRICE YOUNG ODLE & HORSCH PA, 800 N 4TH ST, BURLINGTON, KS",6203642134,Optometrist,38.20296,-95.73863,2,12,800
929,Supplier Directory,"SABRINA ENTERPRISES INC., 644 W LINE ST, BISHOP, CA",7608722522,Certified Other|Pharmacy,37.36126,-118.40111,5,12,200
930,Supplier Directory,"CVS PHARMACY INC, 555 WASHINGTON ST, SOUTH EASTON, MA",5082383476,Pharmacy,42.04969,-71.08394,5,12,600
931,Supplier Directory,"BAILEY VISION CLINIC, LTD., 2033 E RACE AVE, SEARCY, AR",5012681400,Optometrist,35.25051,-91.713,3,12,800
932,Supplier Directory,"ST CROIX REGIONAL FAMILY HEALTH CENTER, 136 MILL ST, PRINCETON, ME",2077965503,Optometrist,45.23039,-67.56347367,4,12,800
933,Supplier Directory,"DELTA EYE MEDICAL GROUP, INC., 2160 W GRANT LINE RD, TRACY, CA",2098352227,Optometrist,37.75395,-121.45791,5,12,800
934,Supplier Directory,"WAL-MART STORES EAST LP, 2014 S IRBY ST, FLORENCE, SC",8432920307,Pharmacy|Optician,34.12802,-79.77654,5,12,400
935,Supplier Directory,"LINCARE INC, 717 FRONT STREET, MERIDIAN, MS",6016935777,Medical Supply Company Other,32.55078,-88.60669,3,12,200
936,Supplier Directory,"HIGH DESERT EYECARE, 443 SW EVERGREEN AVE, REDMOND, OR",5419232221,Optometrist,44.27265,-121.17267,4,12,800
937,Supplier Directory,"ADVANCED WELLNESS EYECARE LLC, 905 W MEFFORD ST, ROBINSON, IL",6185443525,Optometrist,39.01671,-87.75244,4,12,1000
938,Supplier Directory,"BROOKSHIRE GROCERY COMPANY, 5100 E INTERSTATE 30, FATE, TX",4695306152,Pharmacy,32.94002,-96.33324,4,12,800
939,Supplier Directory,"WALMART INC, 201 MATTES AVE, VANDALIA, IL",6182830440,Pharmacy|Optician,38.98542,-89.13734,4,12,600
940,Supplier Directory,"GEORGIA CVS PHARMACY, L.L.C., 511 N MAIN ST, CEDARTOWN, GA",7707489944,Pharmacy,34.02169,-85.25182,4,12,1000
941,Supplier Directory,"FISCHER LASER EYE CENTER LLC, 1815 W LINCOLN AVE, OLIVIA, MN",3205232020,Optometrist,44.77713,-95.01196,1,12,400
942,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 5250 NEWTOWN DR, LIBERTY TWP, OH",5138675420,Pharmacy|Grocery Store,39.40328,-84.42999,5,12,400
943,Supplier Directory,"VISIONWORKS INC, 15902 CRAIN HWY SE, BRANDYWINE, MD",3017824907,Optician,38.67428572,-76.87579987,5,12,400
944,Supplier Directory,"SOUTH CAROLINA CVS PHARMACY LLC, 5895 REIDVILLE RD, MOORE, SC",8644866990,Pharmacy,34.8864,-82.06622,5,12,200
945,Supplier Directory,"PENINSULA HOME HEALTH CARE INC., 514 W STEIN HWY, SEAFORD, DE",3026295672,Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|MSC With Prosthetic Personnel,38.64622,-75.62531,4,12,600
946,Supplier Directory,"3D PROSTHETICS LLC, 2011 CHESTER BLVD, RICHMOND, IN",7657565014,Orthotic Personnel|Prosthetic Personnel,39.87503,-84.88829,5,12,400
947,Supplier Directory,"GK DREAMS LLC, 300 THUNDERBIRD DR, EL PASO, TX",9153512950,Medical Supply Company Other,31.83530201,-106.528601,5,12,600
948,Supplier Directory,"GRAND ST PAUL CVS LLC, 17435 COUNTY ROAD 6, PLYMOUTH, MN",7634730977,Pharmacy,44.99546,-93.50276,5,12,400
949,Supplier Directory,"VALLEY MEDICAL SUPPLIES LLC, 173 E SPRINGBROOK RD, BROADWAY, VA",5409012782,Medical Supply Company Other,38.60538,-78.79826,4,12,1000
950,Supplier Directory,"SCHEFFE RX INC, 127 E RANDOLPH AVE, ENID, OK",5802332152,Orthotic Personnel|Pharmacy,36.39772,-97.87746,2,12,1000
951,Supplier Directory,"INGLES MARKETS INC, 94N MAIN ST, HIAWASSEE, GA",7068964489,Pharmacy|Grocery Store,34.95343,-83.75949,2,12,800
952,Supplier Directory,"EAGLE PHARMACY,INC, 936 E WINTHROPE AVE, MILLEN, GA",4789827979,Pharmacy,32.80193,-81.93405,5,12,800
953,Supplier Directory,"THE WINNER PHARMACY, INC, 620 W 2ND ST, WINNER, SD",6058427777,Pharmacy,43.37663,-99.8652,5,12,1000
954,Supplier Directory,"DILLON COMPANIES LLC, 777 GOLD HILL PL S, WOODLAND PARK, CO",7196876007,Pharmacy,38.98993,-105.05244,4,12,400
955,Supplier Directory,"PENNSYLVANIA CVS PHARMACY LLC, 500 CENTRE ST, FREELAND, PA",5706362520,Pharmacy,41.01668,-75.89758,3,12,1000
956,Supplier Directory,"WAL-MART STORES EAST LP, 341 ROUTE 104 EAST, OSWEGO, NY",3153422212,Pharmacy|Optician,43.45114,-76.53346,2,12,400
957,Supplier Directory,"SOUTH CAROLINA CVS PHARMACY LLC, 700N MAIN ST, MARION, SC",8434231021,Pharmacy,34.18507,-79.39976,5,12,600
958,Supplier Directory,"WALGREEN CO, 911 N MEMORIAL DR, LANCASTER, OH",7406819579,Pharmacy,39.72433,-82.60849,5,12,800
959,Supplier Directory,"CHOCTAW NATION OF OKLAHOMA, 1127 S GEORGE NIGH EXPY, MCALESTER, OK",9184238440,Pharmacy,34.900356,-95.76004499,4,12,400
960,Supplier Directory,"GERMAN DOBSON CVS, L.L.C., 5835 W INDIAN SCHOOL RD, PHOENIX, AZ",6232474030,Pharmacy,33.49498,-112.18551,5,12,1000
961,Supplier Directory,"FAMILY DRUG INC, 14 E 27TH ST N, BIG STONE GAP, VA",2765231713,Pharmacy,36.88232,-82.74534,3,12,1000
962,Supplier Directory,"WALGREEN CO, 333 PHILLIPS BLVD, SAUK CITY, WI",6086435182,Pharmacy,43.27121,-89.72498,2,12,600
963,Supplier Directory,"A & E MEDICAL INC, 235 AZALEA DR, FLORENCE, AL",2567646633,Medical Supply Company Other|MSC With Respiratory Therapist|Orthotic Personnel,34.83508,-87.6312,4,12,600
964,Supplier Directory,"PROFESSIONAL PHARMACY SERVICES, 180 S ELM AVE, EATON, CO",9704542110,Pharmacy,40.52714,-104.71285,5,12,400
965,Supplier Directory,"WALGREEN CO, 30 W CHURCH ST, SANDWICH, IL",8157868653,Pharmacy,41.64404,-88.62234,4,12,200
966,Supplier Directory,"ADVANCED EYECARE SPECIALISTS, 2055 ROUTE 611, SWIFTWATER, PA",5708392221,Optometrist,41.08833,-75.33604,4,12,1000
967,Supplier Directory,"TOPKO OF DENISON INC, 1401 BROADWAY, DENISON, IA",7122638464,Certified Other,42.01664,-95.35383,3,12,400
968,Supplier Directory,"WALGREEN CO, 725 W BAPTIST RD, COLORADO SPRINGS, CO",7192190230,Pharmacy,39.05648,-104.81342,5,12,600
969,Supplier Directory,"MARYLAND CVS PHARMACY LLC., 1910 CRAIN HWY, BOWIE, MD",3012496515,Pharmacy,38.91669,-76.7184,4,12,800
970,Supplier Directory,"PHELPS HOMETOWN PHARMACY LLC, 110 MAIN ST, PHELPS, NY",3155489454,Pharmacy,42.95773,-77.05753,5,12,800
971,Supplier Directory,"WAL-MART STORES EAST LP, 175 WALMART PLAZA DR, MONTICELLO, KY",6063483333,Pharmacy|Optician,36.85673,-84.8471,5,12,1000
972,Supplier Directory,"IOWA CVS PHARMACY LLC, 3495 7TH AVE, MARION, IA",3193730430,Pharmacy,42.03343,-91.57982,5,12,600
973,Supplier Directory,"THE GIANT COMPANY LLC, 14635 MOUNT AIRY RD, SHREWSBURY, PA",7172272017,Pharmacy|Grocery Store,39.77374,-76.67066,5,12,600
974,Supplier Directory,"WALGREEN CO, 2483 E FLORENCE BLVD, CASA GRANDE, AZ",5208361185,Pharmacy,32.88222,-111.62129,3,12,400
975,Supplier Directory,"LINCARE INC, 1040 COLLIER CENTERWAY, NAPLES, FL",2395662600,Medical Supply Company Other,26.30281,-81.79642,5,12,400
976,Supplier Directory,"WALGREEN CO, 8889 GATEWAY BLVD W, EL PASO, TX",9155998571,Pharmacy,31.76911,-106.37125,5,12,400
977,Supplier Directory,"FRANKLIN PHARMACY INC, 4382 14 MILE RD NE, ROCKFORD, MI",6168845405,Certified Other|Pharmacy,43.17611,-85.56185,5,12,800
978,Supplier Directory,"CITY SPECIALTY PHARMACY LLC, 324 MAIN ST, POUGHKEEPSIE, NY",8454712320,Pharmacy,41.70302,-73.92629,5,12,1000
979,Supplier Directory,"WALGREEN CO, 416 S EUCLID AVE, BAY CITY, MI",9896710468,Pharmacy,43.59872,-83.91538,4,12,200
980,Supplier Directory,"SMITHS FOOD & DRUG CENTERS INC, 2308 CERRILLOS RD, SANTA FE, NM",5054719024,Pharmacy|Grocery Store,35.66079,-105.98043,5,12,1000
981,Supplier Directory,"WAL-MART STORES EAST LP, 1301 E HIGHWAY 24, MOBERLY, MO",6602630494,Pharmacy|Optician,39.43273,-92.43172,4,12,800
982,Supplier Directory,"K VA T FOOD STORES INC, 8530 HIXSON PIKE, HIXSON, TN",4238439407,Pharmacy,35.20016,-85.15963,5,12,400
983,Supplier Directory,"WALGREEN CO, 28426 STATE HIGHWAY 249, TOMBALL, TX",2813570024,Pharmacy,30.08725,-95.6318,5,12,400
984,Supplier Directory,"BAY PHARMACIES INC, 1437 EGG HARBOR RD, STURGEON BAY, WI",9207462158,MSC With Respiratory Therapist,44.84891,-87.36031,5,12,800
985,Supplier Directory,"HOLMAC INC, 7100 HWY 614, HURLEY, MS",2285882888,Pharmacy,30.65675,-88.49191,1,12,400
986,Supplier Directory,"THE STOP & SHOP SUPERMARKET COMPANY LLC, 56 SHANK PAINTER RD, PROVINCETOWN, MA",5084873738,Pharmacy|Grocery Store,42.05012,-70.19517,3,12,600
987,Supplier Directory,"FREDS STORES OF TENNESSEE INC, 1128 2ND AVE NE, FAYETTE, AL",2059325400,Pharmacy,33.69988,-87.82844,3,12,400
988,Supplier Directory,"WALGREEN CO, 3864 MAIN ST, WARRENSBURG, NY",5186239251,Pharmacy,43.49651,-73.77543,3,12,1000
989,Supplier Directory,"M D PROSTHETICS, 2000 CRAWFORD ST, HOUSTON, TX",8328314350,Prosthetic Personnel,29.74601902,-95.36635798,5,12,200
990,Supplier Directory,"ALBERTSONS LLC, 1323 DEWAR DR, ROCK SPRINGS, WY",3073629734,Pharmacy|Grocery Store,41.5765,-109.23655,3,12,200
991,Supplier Directory,"BAPTIST HEALTHCARE SYSTEM INC, 1025 NEW MOODY LN, LA GRANGE, KY",5022255500,Pharmacy,38.39614,-85.37586,2,12,200
992,Supplier Directory,"H & H APOTHECARIES LLC, 1035 COURT AVE, MARENGO, IA",3197416300,Pharmacy,41.79901301,-92.07050397,4,12,600
993,Supplier Directory,"WALGREEN CO, 640 EDWARDSVILLE RD, TROY, IL",6186674267,Pharmacy,38.73217,-89.90255,5,12,1000
994,Supplier Directory,"BARNES PHARMACY INC, 406 MAIN ST, VAN BUREN, MO",5733238159,Pharmacy,37.01074,-90.99704,1,12,1000
